filename,lbp_R_0,lbp_G_0,lbp_B_0,lbp_R_1,lbp_G_1,lbp_B_1,lbp_R_2,lbp_G_2,lbp_B_2,lbp_R_3,lbp_G_3,lbp_B_3,lbp_R_4,lbp_G_4,lbp_B_4,lbp_R_5,lbp_G_5,lbp_B_5,lbp_R_6,lbp_G_6,lbp_B_6,lbp_R_7,lbp_G_7,lbp_B_7,lbp_R_8,lbp_G_8,lbp_B_8,lbp_R_9,lbp_G_9,lbp_B_9
kasbit_bellanaija_13 - Copy.jpg,0.020262230997969123,0.020046066625853984,0.020666403878604574,0.058826681586241526,0.05810007865476206,0.059009240572775734,0.029404712383309443,0.02923305244074742,0.029642674843368966,0.12146348729442848,0.12163242247599744,0.12166148659325662,0.15285545869533423,0.15414154588405288,0.14978011178784742,0.21318257533508084,0.21498182584415687,0.21293189732372045,0.08773276270782318,0.08687991251699917,0.08731678252955119,0.0798890840625024,0.07995175356534251,0.08067653998949327,0.14796178795182008,0.14755216554919853,0.14913252692516635,0.08842121898539998,0.08748117644279842,0.08918233555612472
kasbit_bellanaija_14 - Copy.jpg,0.011695568985938083,0.012540294764608613,0.012536390022950658,0.04133255816980241,0.04164493750243865,0.041143395129483784,0.014895287844538571,0.015957377575501825,0.01630576730342809,0.1031884384938065,0.10310600505880527,0.10509525400344029,0.07469120001388029,0.07810741510440507,0.08227117129233576,0.21753532706549042,0.2113636659450034,0.22232774666035157,0.062485411451302986,0.05943667593681002,0.06285245716715059,0.08016044149611998,0.07583138457800259,0.07845927571380507,0.3249638811396498,0.3363462030725832,0.3141134717925665,0.06905188533942752,0.06566604046179793,0.0648950709144443
kasbit_bellanaija_15.jpg,0.02141562323146529,0.022399149335030632,0.02199680779569844,0.0666507498585158,0.06705287033106813,0.06643742041595779,0.02701303409733953,0.02778720996038422,0.028322854767967684,0.11959093803055763,0.11904645055178006,0.12131503784663004,0.11392588073004842,0.11268569609507392,0.11806469298245353,0.19642203416807716,0.19109410370684354,0.19861523769099731,0.09500477504244273,0.09261017968307662,0.09629492076966398,0.0831869871250689,0.08092237903225628,0.08359662386813625,0.1721747665534767,0.1834646470005619,0.16334160123089622,0.1046152111629858,0.10293731430390266,0.1020148026315767
kasbit_bellanaija_16.jpg,0.029263501648508522,0.02769652200401314,0.027799553827407637,0.07444206027809466,0.07180578949254426,0.07236574505447087,0.0333370663704121,0.033720971903668975,0.03366408041857723,0.11243392524369016,0.11589041893635063,0.11524355827121302,0.09798505590596111,0.10766713553612145,0.10706059167144256,0.17435941083715206,0.18178733335722072,0.18039640374139507,0.08991654422304846,0.09325410335435572,0.09333764872419516,0.08206036768921836,0.08615767452694761,0.086107502508599,0.194806300172014,0.17310175064506494,0.17401246237098236,0.11139576763187825,0.10891830024369023,0.11001245341169479
kasbit_bellanaija_17.jpg,0.06458700567989219,0.06689991631500769,0.06576987221717348,0.11646160876970507,0.12041142151712454,0.11718747217918576,0.03398797547614183,0.03548540260788328,0.036407124500707086,0.0711856560368884,0.06852672874786672,0.07569692976989147,0.0756233344609989,0.06879558902954681,0.0897714390850388,0.10168260242507811,0.08406186754030923,0.10464956169244849,0.07070609950797556,0.06477811607879062,0.07203496964193082,0.11668002065416042,0.10979885927270566,0.11429351471015234,0.16339523648427118,0.19386428787634838,0.14136590519261547,0.18569046050482907,0.18737781101435777,0.182823211010797
kasbit_bellanaija_19.jpg,0.02611718292325658,0.026905526874633247,0.026790421792618018,0.07111205697129305,0.07162602519039087,0.07161092193907277,0.03289213532513106,0.033340198447568074,0.033736773213238834,0.11906373572055967,0.1186509135178649,0.1193726658611572,0.12026307117750165,0.11910790128880806,0.12078642171938798,0.18347612770942756,0.18191454305799235,0.1833809314586953,0.09577429335090584,0.09486992896894922,0.09624592669888474,0.08425829305799457,0.08323882359402271,0.08430474699765479,0.15794568321616512,0.1620597173403595,0.15545090070298415,0.10909742054774209,0.10828642171938828,0.10832028961628341
kasbit_bellanaija_21.jpg,0.021648866196577507,0.022254703809919986,0.02196035342207306,0.05837411732684905,0.05870072529144633,0.058079766939002124,0.030626553025908818,0.030462240994336733,0.030366476313359137,0.11823309123348757,0.11749217501750302,0.11799619965422721,0.1360906841126257,0.13296270721711537,0.13307460068646815,0.20744242778584926,0.20909058834793737,0.2095119529442388,0.08722247143439492,0.0863283317288462,0.08504306890519951,0.08266508066913478,0.08404711622303251,0.08238282687256923,0.16799342751872018,0.16942788163483724,0.17360624587328077,0.08970328069635139,0.08923352973492445,0.08797850838948121
kasbit_bellanaija_24.jpg,0.03995459704880729,0.04009847651816029,0.04020067749716143,0.09364824240919203,0.093569097616343,0.0941160169551625,0.03532739784335904,0.03511279795686642,0.03550430973325688,0.09982397488649042,0.09963863862088315,0.09966280327752333,0.10683216870033817,0.1068569984392712,0.10482073815266511,0.15073380746310677,0.15154055228433264,0.15010641316685253,0.08822139259364163,0.08805933420828409,0.0885641316685565,0.09791651887059942,0.09813222722758012,0.09836168061861304,0.1518846215238332,0.15143812961123387,0.15224376596197167,0.13565727866060995,0.13555374751702312,0.13641946296821492
kasbit_bellanaija_25.jpg,0.04850409160808325,0.048704781780901055,0.04889059753954194,0.10164716974223553,0.10161650556531696,0.10210049611891976,0.03724919449326219,0.037199307996484215,0.037540275336847416,0.09334266988869148,0.09321818248388775,0.09315845599003889,0.0927840784270629,0.09207170840655912,0.09026297964264586,0.13731464191563836,0.13830161650556216,0.1370485043204421,0.08522123974809413,0.08500750585822887,0.08537364528412225,0.1046641586115969,0.10505821616871465,0.10529185888986287,0.14714731619800483,0.1468811786028086,0.1475715802577588,0.1521254393673076,0.1519409966315138,0.15276160661979735
kasbit_bellanaija_28.jpg,0.04607979551723931,0.04556436506241692,0.045413803055507504,0.10890208620280628,0.1082274901978225,0.10718724360463014,0.03596281079322181,0.035779007823747974,0.03583375764444231,0.09278804076202002,0.09424673241337622,0.0944594745737885,0.09982026416005954,0.10388856690779645,0.10411616973382576,0.12331732292147689,0.1285924681453761,0.1290457184466956,0.08728216415090899,0.08968920091072065,0.08937712693276294,0.10440008666114067,0.10633823031372013,0.10619392542917577,0.14371632397189052,0.13075430392250667,0.1315681209001132,0.15773110485919684,0.15691963430247724,0.15680465967901913
