filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
kasbit_bellanaija_10.jpg,160.98411252379907,155.0812589246485,163.66753052687463,6.332887269739468,2.1196435208471076,0.3959715092352949,0.12617864149335647,6.617601222128678e-17,2.1651106738878676,6.270369561599374,2.104823513888072,0.39863432136241567,0.12642026206525855,0.0,2.164133932779348,6.289485610071,2.109737196335449,0.3977373567557023,0.12624682990859157,6.640394904392692e-17,2.1648328300670285
kasbit_bellanaija_11.jpg,148.66866151103147,134.75868882623664,146.3287266371557,6.613638586164638,2.164738359818642,0.39609856584486947,0.11932556303463453,0.0,2.1981482907186205,6.573694676699759,2.1553445636398076,0.3978080552207379,0.11956501422056302,0.0,2.1968773840272475,6.59972650705049,2.1612880748646752,0.3967669350416063,0.11939995423871165,0.0,2.1976788057685184
kasbit_bellanaija_12.jpg,154.13057132913247,137.76760239595546,144.10688402146835,6.016346069329097,2.0785127578917555,0.395031834173688,0.13435696378800996,1.1315762298370402e-16,2.1297177102957203,5.988381915628862,2.0728010294009516,0.39576175863201324,0.13466255147356085,0.0,2.1282098073286466,5.971596822690474,2.06915764023007,0.39635096742523684,0.134749737717237,0.0,2.127611536025261
kasbit_bellanaija_13.jpg,116.46629163183759,109.75612779433365,119.63169904902158,6.795279426007724,2.177701106554731,0.404299141801187,0.11375834350733588,1.277696802421449e-16,2.2234973578844923,6.7864596478083605,2.175168111687798,0.4048876880290168,0.11378887358192884,6.39263394579668e-17,2.22347547564166,6.778687922797259,2.1736117473529175,0.4051761444607237,0.11380931492848363,0.0,2.2234106441509747
kasbit_bellanaija_14.jpg,115.87562573485069,104.06127147065587,111.67407164767083,6.801742166430701,2.1777594365313306,0.406065780465461,0.11310550134718064,1.2770896502643798e-16,2.2272489258824466,6.812862843732414,2.1803182177169975,0.40567501108821896,0.11301220699896375,1.7013958987082367e-16,2.2278494432959484,6.801784569448585,2.1768763108493796,0.40663775104101985,0.11302951356009375,0.0,2.2278333791894567
kasbit_bellanaija_18.jpg,204.28650214145895,179.3025297484119,190.85282603246057,5.124116741396698,1.8874533334751256,0.42235742660000636,0.14413016100189957,0.0,2.074000616928537,5.048067227249672,1.8678887064431158,0.42694985070876584,0.1469467030184682,1.976549234653807e-16,2.06251158873082,5.0355750075673384,1.8556197118370887,0.4315132596579887,0.14506115323956204,7.421247827723381e-17,2.071289746034691
kasbit_bellanaija_20.jpg,193.87191735577628,181.60263859666293,180.46651600039144,6.1508678059806545,2.0333743816045726,0.4264960051499072,0.12209221798264822,0.0,2.186662423520701,6.038951586903081,2.0014504831972855,0.4347712357402899,0.12320765615097552,6.776738027973515e-17,2.182469181555709,6.082732779279769,2.0150654543338096,0.4315617028921436,0.1226455007145528,0.0,2.184847666648015
kasbit_bellanaija_21 - Copy.jpg,119.5508232091624,111.56170266515095,115.86804357969031,6.959626558320202,2.207016323771707,0.4021397999320138,0.11265152965917033,4.20840225830056e-17,2.2305631306655056,6.934857247167658,2.200574857921845,0.40345968492794565,0.11272076713199476,0.0,2.2303474928584466,6.917053177347788,2.196688875538443,0.4042193026129417,0.11278821749834388,0.0,2.2299944709349226
kasbit_bellanaija_23.jpg,139.34056801955185,132.090916767355,134.89879082454598,6.010352712365953,2.039526942717954,0.41276287221319596,0.12464819221560255,4.5285611097835985e-17,2.167070492657868,5.9624319167171445,2.0280724924651743,0.41488205770021075,0.1251221882091389,0.0,2.1648156600340847,5.953718169778365,2.027147020566802,0.41479647599595,0.12520741144911735,4.5500490212365064e-17,2.1644058034808387
kasbit_bellanaija_29 - Copy.jpg,194.13764726432856,190.09824954119736,195.69132879167233,5.222617686770761,1.8361275030599589,0.45551571499055676,0.13647240644586978,1.700333602516785e-16,2.115240797732229,5.049235120626733,1.7849369678590044,0.4687862711305545,0.13972495494523265,0.0,2.1022505585881017,5.204772715851656,1.8273657288920533,0.458902891547314,0.13608451105995203,0.0,2.1175223441181976
kasbit_bellanaija_31.jpg,115.24271831171808,108.36369888230513,117.84842850449941,7.111200670723073,2.249035532359601,0.3912929909593943,0.11324168506768781,0.0,2.2254918882277006,7.084937670153713,2.2428450256119667,0.39242810711195464,0.1133523792651792,1.668407709034449e-16,2.2248237915888094,7.109833118036762,2.2487848001917197,0.3912887751791325,0.11328591307883493,1.6654841397596068e-16,2.225241916004753
kasbit_bellanaija_34.jpg,133.01243455257762,123.06395723491505,132.05656831246338,6.14306738048358,2.0486424597885353,0.41935617213211973,0.12064600018982627,4.479376557558467e-17,2.187080114225639,6.102413025980307,2.038780412599815,0.42132200691168575,0.1210376787766734,8.988545241951094e-17,2.1852180698328842,6.134767698948399,2.0467155897056823,0.41976402726332407,0.12067324749421289,1.7929622363547883e-16,2.1869496942912674
kasbit_bellanaija_35.jpg,138.1326468219098,129.25636029950206,137.0905133274751,6.1422444430898855,2.0612212706479967,0.4121678446910519,0.122342821241223,6.719514931114854e-17,2.179188459721103,6.100861197197855,2.0520186778389022,0.41376607121893766,0.12272555562824043,4.494844171258019e-17,2.1772327809181986,6.128977471628732,2.058967978010878,0.41238464695517163,0.12247203192627051,6.726783632857584e-17,2.1784619885403917
kasbit_bellanaija_9 - Copy.jpg,142.09657864264406,105.6134916195635,116.71058790626472,5.924240581091543,1.960545028120698,0.452077653674937,0.12243295439360945,0.0,2.1871705192705972,5.997296724423491,1.9792814373660714,0.44862452313585705,0.12133232463921687,0.0,2.1913908981674775,5.980810624187899,1.9743909296279312,0.45018250727812925,0.12148644961163547,0.0,2.190887759237184
kasbit_bellanaija_9.jpg,182.8663594623259,166.0077150181031,167.2803023502462,6.094686850459647,2.0031535424842075,0.44053213529738083,0.12339322695577763,0.0,2.1835372652824483,6.038835051379999,1.991451886491464,0.4417629577021445,0.12447156248305236,0.0,2.17840524285852,6.006152312564477,1.9829662665639656,0.4440531796103033,0.12488259785699325,1.1325360891250572e-16,2.1765848105526424
