filename,lbp_R_0,lbp_G_0,lbp_B_0,lbp_R_1,lbp_G_1,lbp_B_1,lbp_R_2,lbp_G_2,lbp_B_2,lbp_R_3,lbp_G_3,lbp_B_3,lbp_R_4,lbp_G_4,lbp_B_4,lbp_R_5,lbp_G_5,lbp_B_5,lbp_R_6,lbp_G_6,lbp_B_6,lbp_R_7,lbp_G_7,lbp_B_7,lbp_R_8,lbp_G_8,lbp_B_8,lbp_R_9,lbp_G_9,lbp_B_9
ibilola_ogundipe_10.jpg,0.031494108369665416,0.03512280766944078,0.03216140672479818,0.06784096726780217,0.0754166873100798,0.06920487762584153,0.057258740421455345,0.05331337115206709,0.05977641118377531,0.1391191661712233,0.12962866627031178,0.13949374091689642,0.1841607213634543,0.15154681100541526,0.1848539272030632,0.16882276803408466,0.16174744434535437,0.17108033178094684,0.09635963717135584,0.10632524524375633,0.09917581169903451,0.06354197631787488,0.07809124801823145,0.07181048933148294,0.09871608287091983,0.09476968143083532,0.07697980661249755,0.09268583201215388,0.11403803755449743,0.09546319692165313
ibilola_ogundipe_11.jpg,0.03335924081780914,0.03579217036596607,0.033098617717003224,0.07090207590170358,0.07551670465054751,0.06927558131853541,0.059951364116791556,0.05559611986391804,0.06372415444576496,0.13877875627559638,0.13202588271237808,0.1437934543863111,0.18031382117848935,0.1638339774078461,0.19924651539172736,0.16432209093010794,0.15936251073457358,0.16847193321442552,0.10027682818073617,0.10657616594001738,0.09964214641960525,0.06604354521733317,0.07597973642489021,0.0692106577817406,0.0879325827388021,0.08227092003567096,0.061206896551723504,0.0981196946426202,0.11304581186418168,0.0923300427731527
ibilola_ogundipe_12.jpg,0.030710843517601345,0.03315182307848316,0.03088196788522575,0.06768318093790521,0.07335290427658063,0.06731120748551195,0.058218286243341,0.05411390677404923,0.06137360641703279,0.1416427773496691,0.1344088943932891,0.1440585323497869,0.19244220052436067,0.16810215733943923,0.20473011437147198,0.1715955813675031,0.1645017953847561,0.1728793101876059,0.1008911375459759,0.10788213048298037,0.09805165729508984,0.06357678824075903,0.07431463506514657,0.06869180809296199,0.08066352674176384,0.08031227769375417,0.06155017834238088,0.09257567753110889,0.10985947551150956,0.0904716175729201
ibilola_ogundipe_13.jpg,0.027134976241959225,0.029718900864991828,0.02880723704622802,0.06338623184297394,0.06937089455247893,0.06535416739927424,0.05330625852068308,0.04890450829838883,0.05857230718884289,0.14073412500487242,0.13303725190890667,0.14272430793329158,0.1922792528423387,0.16290171756889135,0.1998351063053574,0.18371652637664965,0.17368104779859653,0.17880392386231392,0.1027125287870218,0.10619866807614407,0.09910594270368607,0.06597673499002019,0.07393387841787127,0.06769767687198996,0.08257770014321947,0.09729637016182335,0.07316945392748561,0.08817566525024959,0.10495676235189524,0.08592987676151839
ibilola_ogundipe_14.jpg,0.029793114929167887,0.03238688594092365,0.030851727198011297,0.06783241739811911,0.0737021211977224,0.06861231718188113,0.055724458517878495,0.05189345873351523,0.06065450981913209,0.1394307545079429,0.13208826036839172,0.14231620685983884,0.18843911458560925,0.16556264375533516,0.19701353205706204,0.17451716657869254,0.16733902320234081,0.17384667677215365,0.10143672513301503,0.10676869304240842,0.10039945252567743,0.06524595610466921,0.07569637740971553,0.07023979059307552,0.08430757927006231,0.08494541114158953,0.06417013062820233,0.09327271297483142,0.10961712520804566,0.09189565636495381
ibilola_ogundipe_15.jpg,0.0344313565200155,0.038531138525564404,0.034361994649226756,0.07284936913726969,0.07992056414321493,0.07092849947152786,0.06172277546571478,0.057971041418945095,0.06587034697450057,0.13882210744483936,0.1286343762386035,0.14384114067247836,0.18150432685955684,0.1554174511163942,0.19364523467432748,0.16819211173866916,0.15400987993790302,0.16872471181793985,0.10412517340467589,0.10616866494913353,0.09915609723873592,0.07165865702206294,0.07864521403091476,0.06998189572598686,0.06692718655040227,0.08290849187475142,0.05997324613555229,0.09976693585678321,0.11779317776456477,0.09351683263971365
ibilola_ogundipe_16.jpg,0.027689704675963586,0.030402538510618558,0.029284021511256614,0.0645155409716518,0.07039524655910957,0.06614415276638334,0.054270235165435526,0.04995909670950631,0.06004796736851631,0.14197953696107757,0.1337568362045377,0.1447863686081471,0.19792783246741183,0.1691995943851954,0.20476734117217885,0.18310796645702096,0.17249863275909016,0.1782523243095413,0.10377540789353631,0.10652538510618782,0.09951542703490908,0.06627825631209476,0.07410468507884338,0.06769847780512182,0.07130936104274825,0.08709233433597567,0.06275897821529415,0.08914615805304793,0.10606565035092395,0.08674494120863997
ibilola_ogundipe_17.jpg,0.03220810639625187,0.031766005711591105,0.029993634385114463,0.06994858297602703,0.06999160246814304,0.06560250306771735,0.05785550212954332,0.05337941128380557,0.06111815755928577,0.13724551430516954,0.13653434336539208,0.145708289745008,0.18383737044544726,0.18664078089108788,0.21806580553601784,0.161936797857595,0.1676783919917046,0.17482883480673495,0.0931151350827912,0.10399382805219957,0.09611268884525054,0.058910194032195426,0.07111518905558609,0.06599348834108162,0.1122138846601363,0.07536427667724309,0.0565971422992719,0.09272891211482724,0.10353617050323118,0.08597945541450176
ibilola_ogundipe_18.jpg,0.0322954856982425,0.035972800237811756,0.03313918202536628,0.06993152579600931,0.07816040345488094,0.0706257638063145,0.05866383439027552,0.05481672777117132,0.06358016663363654,0.13870268529528196,0.12897695369269255,0.1422917492403209,0.19016300039635156,0.15741243063812757,0.1922313672545891,0.17273851400449022,0.15859261461223248,0.16599338172149386,0.10336735367948102,0.10613935130135971,0.09673080575373133,0.06973974848064401,0.07812283244153705,0.06732643017571605,0.0680719670696254,0.08657785869995946,0.07555974616858159,0.09632588518958811,0.1152280271502168,0.0925214072202395
ibilola_ogundipe_19.jpg,0.035047039315509114,0.03876102130192018,0.03481631702536398,0.07627474065305107,0.08277464038588753,0.07363997835091703,0.05989011581396387,0.055593721766167746,0.06421130711724288,0.13610027578860515,0.12657532651516484,0.14154639997757312,0.17114623696257153,0.1486633201153164,0.1834320910986458,0.16557925310666305,0.15410912086182155,0.16718234176655467,0.10333986687108118,0.10430081442812025,0.10002544414040744,0.0750102962517323,0.08103311835190884,0.07287417441311286,0.07385118627913867,0.08778767511713913,0.06452019466923625,0.10376098895767319,0.12040124115654269,0.0977517514409351
