filename,lbp_R_0,lbp_G_0,lbp_B_0,lbp_R_1,lbp_G_1,lbp_B_1,lbp_R_2,lbp_G_2,lbp_B_2,lbp_R_3,lbp_G_3,lbp_B_3,lbp_R_4,lbp_G_4,lbp_B_4,lbp_R_5,lbp_G_5,lbp_B_5,lbp_R_6,lbp_G_6,lbp_B_6,lbp_R_7,lbp_G_7,lbp_B_7,lbp_R_8,lbp_G_8,lbp_B_8,lbp_R_9,lbp_G_9,lbp_B_9
imad_eduso_10.jpg,0.023662633901628895,0.023218731140615026,0.02299171130054261,0.07059751244719206,0.06845296469523074,0.06849469108328143,0.02889375565781465,0.028519161134579897,0.028718599124923888,0.11932473974049207,0.1202035870549157,0.12071279043451738,0.11906377300844621,0.1257873792999367,0.12135424524743227,0.19216463299637448,0.19576135334942207,0.19414699004224045,0.09804593203077622,0.09708151025950285,0.09773970277609909,0.08492427957151279,0.08336838035606323,0.08400818497284052,0.1553499358780893,0.15287935651779966,0.1562028515389221,0.10797280476764985,0.10472757619191063,0.10563023347917676
imad_eduso_11.jpg,0.0223024893757322,0.021634580158264454,0.02146949186693972,0.06744188708968193,0.06489320779601258,0.06493602542496921,0.02717454022567347,0.026538000073270205,0.026740868625439014,0.11767200322391291,0.11838959920867256,0.11912757363716024,0.1175914053341122,0.12581536672039573,0.12177814514946968,0.19663068764653713,0.20220957283117943,0.20083414236517713,0.09394783118405413,0.09265574626318664,0.09345600087924757,0.0844061400937847,0.08291095764947055,0.08358459114888438,0.16902591038979684,0.16501639434348978,0.16726580817701847,0.10380710543669165,0.09993657495603524,0.10080735272567179
imad_eduso_12.jpg,0.02617073014361019,0.025627610272566825,0.025805291984172918,0.07374615328253056,0.07187797662661032,0.07345329901816948,0.03061368881887386,0.03008636796600166,0.030252601113715607,0.11443114375732447,0.11508897823856713,0.11400319643903609,0.128996693654745,0.13491743295720676,0.12795624816822684,0.1870429733294213,0.19159400644782681,0.18690902513188318,0.09215842064771185,0.09154569350820424,0.0922713034876884,0.08608427058909535,0.08445193434935329,0.08604007913247166,0.1515755513628336,0.148622050849938,0.15293609869577612,0.10918037441383104,0.10618794878370215,0.11037285682883687
imad_eduso_13.jpg,0.022119855741065692,0.021742960969536703,0.021995139499120762,0.06398835676625513,0.0628171682776787,0.06489844207674135,0.02696182081136435,0.026539616285881057,0.02697028778558814,0.11543918424135648,0.11558564001171383,0.11490645137668162,0.12408396492384018,0.1278400977592238,0.11807378624780047,0.19935902716754086,0.2021620533098958,0.1969219116139381,0.0891046060339757,0.08884396053016787,0.09028654986818775,0.08185344354129866,0.08081314989747912,0.08265689074399343,0.17959916886349914,0.17776755638546754,0.1826369819127082,0.09749057190978103,0.09588779657293278,0.10065355887521739
imad_eduso_14.jpg,0.027231979593328813,0.02707678101228727,0.027056209771795757,0.07567542239613637,0.07467954578700825,0.07581302113809073,0.03288084223229884,0.03254667385898112,0.032719472279109846,0.11747824019894408,0.11782360846986273,0.11713835759215649,0.12004713099765671,0.12264482153305747,0.11582019821532796,0.1805028068314763,0.18201387873024746,0.17858122440023,0.09853944192510015,0.0982192162814489,0.09883269638677364,0.08645909523112734,0.08569818790228008,0.08723828810707818,0.1469241424078375,0.14626380558805988,0.15034193973083332,0.11426089818607113,0.11303348083674405,0.11645859237858132
imad_eduso_15.jpg,0.0258240425454007,0.025636167252489163,0.025609164469829526,0.07267524348271656,0.07141846990333757,0.07256952072348985,0.03017721148213171,0.029915192955476764,0.030022288737550574,0.11513391549501788,0.11568335347099912,0.11507006993262772,0.11304165751317845,0.11626459980960485,0.11023291044229391,0.1854981326889237,0.18784783245459444,0.1838701852665453,0.09437815795254619,0.09415023615992756,0.09465802577621342,0.08668717047451471,0.08583589630931263,0.08718031451376486,0.16672845269478237,0.1653625237990589,0.16971317552723691,0.10985601567076492,0.10788572788517621,0.11107434461042512
imad_eduso_16.jpg,0.0236157641329813,0.02341667582015178,0.02351690648799009,0.06736965436438042,0.06658657366725097,0.06793808582307988,0.028619517062096592,0.028329809241358462,0.02845841571470351,0.11452497986232897,0.11491446067662305,0.11421993995313155,0.10878917691856811,0.11069333077035483,0.1045227372583456,0.1938543497363752,0.19593036028119062,0.19152432996484625,0.09201129540128672,0.09188451962507113,0.09259185522846888,0.0839690429115388,0.0833694896016384,0.08460383714118143,0.18451367530755292,0.1832639956795506,0.1873146419156372,0.10273254430286818,0.10161078463678737,0.1053092505125928
imad_eduso_17.jpg,0.02356473345049741,0.023329946543643287,0.023211866578792675,0.0677424300673681,0.0668252508055052,0.06733509995606174,0.029252938268892126,0.028937371851200277,0.02916735317808955,0.11470782073813447,0.11500805506736703,0.11524993592559785,0.12910465180140304,0.1315648799062653,0.126883100834795,0.18925037529290722,0.19087260178675605,0.18908263766841982,0.09143851603690477,0.09090120642940624,0.09155018856180225,0.08147448923549902,0.08105892098711004,0.08203994581136309,0.17109466534856083,0.17052417435559072,0.1728361159929662,0.1023693797598102,0.10097759226713303,0.10264375549208905
imad_eduso_18.jpg,0.023377315831868244,0.023113008933801464,0.023132688927943235,0.06705568980667685,0.06600143709724512,0.06670900153778407,0.02937788334797824,0.029108313195664245,0.029316783831282285,0.11624354679261598,0.11663073923549822,0.11685660149384619,0.13097768380198882,0.1332713184680696,0.1282098985793761,0.1911041849736336,0.1933207015231356,0.19136849187170038,0.09150075973930664,0.09115018123901374,0.09205157073813498,0.08125640743995129,0.08063831832161503,0.08166648359695186,0.167376977152896,0.16634789652899445,0.1684838624047999,0.10172955111306153,0.10041808545693971,0.10220461701815818
imad_eduso_19.jpg,0.026902551991797863,0.0259780499414171,0.025433188708259526,0.07084065612184959,0.06858729679261706,0.06842665311950635,0.03322646638839995,0.032637668424135166,0.03275048513473856,0.11634606583186612,0.11744562829525215,0.11841452475102249,0.12205028925014368,0.12958131956648797,0.12697555103983307,0.1846912529291112,0.1890169614089002,0.1874592669888651,0.09314197971587368,0.09287927467779519,0.09307195555067158,0.08256077914469642,0.08157426222905496,0.08235711408904323,0.1620780243116542,0.15734246851200578,0.15990498681897702,0.10816193431458453,0.10495707015231161,0.10520627379906028
